,player_name,win,lost,match_played,total_win_percentage,total_lost_percentage
4783,Karol Beck,248.0,148.0,396.0,0.6262626262626263,0.37373737373737376
4784,Karol Drzewiecki,3.0,17.0,20.0,0.15,0.85
4785,Karol Kucera,96.0,54.0,150.0,0.64,0.36
4786,Karol Paluch,0.0,1.0,1.0,0.0,1.0
4787,Karsten Braasch,100.0,92.0,192.0,0.5208333333333334,0.4791666666666667
4788,Karsten Saniter,3.0,2.0,5.0,0.6,0.4
4789,Karsten Schulz,2.0,8.0,10.0,0.2,0.8
4790,Karue Sell,13.0,10.0,23.0,0.5652173913043478,0.43478260869565216
4791,Karunuday Singh,5.0,14.0,19.0,0.2631578947368421,0.7368421052631579
4792,Kasidit Samrej,0.0,2.0,2.0,0.0,1.0
4793,Katsushi Fukuda,0.0,2.0,2.0,0.0,1.0
4794,Kaushik Raju,0.0,1.0,1.0,0.0,1.0
4795,Kaysar Bekimov,0.0,1.0,1.0,0.0,1.0
4796,Kaza Vinayak Sharma,7.0,9.0,16.0,0.4375,0.5625
4797,Kazuki Nishiwaki,2.0,8.0,10.0,0.2,0.8
4798,Kazuma Kawachi,1.0,4.0,5.0,0.2,0.8
4799,Kc Corkery,0.0,1.0,1.0,0.0,1.0
4800,Ke Qin Ma,0.0,2.0,2.0,0.0,1.0
4801,Kean Feeder,0.0,3.0,3.0,0.0,1.0
4802,Keanu Ellen,0.0,1.0,1.0,0.0,1.0
4803,Keegan Smith,11.0,7.0,18.0,0.6111111111111112,0.3888888888888889
4804,Keelan Oakley,0.0,5.0,5.0,0.0,1.0
4805,Keenan Mayo,0.0,1.0,1.0,0.0,1.0
4806,Kehinde Ajayi,0.0,2.0,2.0,0.0,1.0
4807,Kei Nishikori,82.0,26.0,108.0,0.7592592592592593,0.24074074074074073
4808,Keisuke Numajiri,0.0,1.0,1.0,0.0,1.0
4809,Keisuke Watanuki,0.0,1.0,1.0,0.0,1.0
4810,Keita Koyama,0.0,1.0,1.0,0.0,1.0
4811,Keith Barton,1.0,1.0,2.0,0.5,0.5
4812,Keith Brill,0.0,6.0,6.0,0.0,1.0
4813,Keith Evans,5.0,9.0,14.0,0.35714285714285715,0.6428571428571429
4814,Keith From,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
4815,Keith Hancock,5.0,6.0,11.0,0.45454545454545453,0.5454545454545454
4816,Keith Patrick Crowley,1.0,3.0,4.0,0.25,0.75
4817,Keith R Whittingham,0.0,1.0,1.0,0.0,1.0
4818,Keith Richardson,19.0,11.0,30.0,0.6333333333333333,0.36666666666666664
4819,Keivon Tabrizi,0.0,2.0,2.0,0.0,1.0
4820,Kelly Durant,0.0,1.0,1.0,0.0,1.0
4821,Kelly Evernden,28.0,24.0,52.0,0.5384615384615384,0.46153846153846156
4822,Kelly Jones,27.0,20.0,47.0,0.574468085106383,0.425531914893617
4823,Kelly Junkerman,0.0,3.0,3.0,0.0,1.0
4824,Kelly Kerner,0.0,1.0,1.0,0.0,1.0
4825,Kelsey Stevenson,2.0,11.0,13.0,0.15384615384615385,0.8461538461538461
4826,Kelvin Belcher,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
4827,Kelvin Maclean,0.0,1.0,1.0,0.0,1.0
4828,Ken Barton,3.0,5.0,8.0,0.375,0.625
4829,Ken Birkett,0.0,1.0,1.0,0.0,1.0
4830,Ken Cavrak,0.0,2.0,2.0,0.0,1.0
4831,Ken Flach,10.0,11.0,21.0,0.47619047619047616,0.5238095238095238
4832,Ken Kuperstein,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
4833,Ken Lindner,0.0,1.0,1.0,0.0,1.0
4834,Ken Onishi,3.0,9.0,12.0,0.25,0.75
4835,Ken Onoda,1.0,4.0,5.0,0.2,0.8
4836,Ken Skupski,3.0,9.0,12.0,0.25,0.75
4837,Ken Veney,0.0,1.0,1.0,0.0,1.0
4838,Ken Whitaker,0.0,1.0,1.0,0.0,1.0
4839,Kengo Sasaki,0.0,1.0,1.0,0.0,1.0
4840,Kenichi Hirai,2.0,8.0,10.0,0.2,0.8
4841,Kenichi Kiyomiya,1.0,3.0,4.0,0.25,0.75
4842,Kenichi Tagashira,0.0,1.0,1.0,0.0,1.0
4843,Kenji Yamamoto,0.0,1.0,1.0,0.0,1.0
4844,Kenneth Carlsen,139.0,95.0,234.0,0.594017094017094,0.405982905982906
4845,Kenneth Lee,0.0,1.0,1.0,0.0,1.0
4846,Kenneth Ponson,0.0,1.0,1.0,0.0,1.0
4847,Kenneth Raisma,2.0,5.0,7.0,0.2857142857142857,0.7142857142857143
4848,Kenneth Tuilier Curco,0.0,2.0,2.0,0.0,1.0
4849,Kenny De Schepper,258.0,207.0,465.0,0.5548387096774193,0.44516129032258067
4850,Kenny Thorne,49.0,48.0,97.0,0.5051546391752577,0.4948453608247423
4851,Kent Carlsson,18.0,5.0,23.0,0.782608695652174,0.21739130434782608
4852,Kent Crawford,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
4853,Kent Kinnear,46.0,45.0,91.0,0.5054945054945055,0.4945054945054945
4854,Kent Seton,0.0,1.0,1.0,0.0,1.0
4855,Kentaro Masuda,11.0,21.0,32.0,0.34375,0.65625
4856,Kento Tagashira,0.0,4.0,4.0,0.0,1.0
4857,Kento Takeuchi,34.0,71.0,105.0,0.3238095238095238,0.6761904761904762
4858,Kento Tanaka Tamaki,0.0,2.0,2.0,0.0,1.0
4859,Kenzo Ukon,1.0,7.0,8.0,0.125,0.875
4860,Kepler Orellana,13.0,24.0,37.0,0.35135135135135137,0.6486486486486487
4861,Kerman Urresti,2.0,3.0,5.0,0.4,0.6
4862,Kevin Anderson,143.0,67.0,210.0,0.680952380952381,0.319047619047619
4863,Kevin Botti,0.0,2.0,2.0,0.0,1.0
4864,Kevin Boumlil,0.0,1.0,1.0,0.0,1.0
4865,Kevin Cook,1.0,4.0,5.0,0.2,0.8
4866,Kevin Curren,33.0,17.0,50.0,0.66,0.34
4867,Kevin Deden,1.0,3.0,4.0,0.25,0.75
4868,Kevin Griekspoor,5.0,5.0,10.0,0.5,0.5
4869,Kevin Hawke,0.0,3.0,3.0,0.0,1.0
4870,Kevin Jack Carpenter,0.0,3.0,3.0,0.0,1.0
4871,Kevin Kaczynski,0.0,1.0,1.0,0.0,1.0
4872,Kevin Kerns,1.0,3.0,4.0,0.25,0.75
4873,Kevin Kim,341.0,312.0,653.0,0.5222052067381318,0.4777947932618683
4874,Kevin King,97.0,111.0,208.0,0.46634615384615385,0.5336538461538461
4875,Kevin Konfederak,0.0,2.0,2.0,0.0,1.0
4876,Kevin Krawietz,121.0,118.0,239.0,0.5062761506276151,0.49372384937238495
4877,Kevin Kung,0.0,1.0,1.0,0.0,1.0
4878,Kevin Kylar,0.0,7.0,7.0,0.0,1.0
4879,Kevin Lietar,0.0,1.0,1.0,0.0,1.0
4880,Kevin Lubbers,1.0,7.0,8.0,0.125,0.875
4881,Kevin Manning,0.0,5.0,5.0,0.0,1.0
4882,Kevin Mcclintic,1.0,1.0,2.0,0.5,0.5
4883,Kevin Mcduffee,0.0,8.0,8.0,0.0,1.0
4884,Kevin Moir,18.0,27.0,45.0,0.4,0.6
4885,Kevin Portmann,0.0,1.0,1.0,0.0,1.0
4886,Kevin Sorensen,2.0,12.0,14.0,0.14285714285714285,0.8571428571428571
4887,Kevin Ullyett,95.0,66.0,161.0,0.5900621118012422,0.40993788819875776
4888,Kevin Werwie,0.0,1.0,1.0,0.0,1.0
4889,Kgetil Raaness,0.0,1.0,1.0,0.0,1.0
4890,Khaled Baligh,0.0,2.0,2.0,0.0,1.0
4891,Khalid Al Nabhani,0.0,1.0,1.0,0.0,1.0
4892,Khalid Allouch,0.0,9.0,9.0,0.0,1.0
4893,Khalid Outaleb,7.0,12.0,19.0,0.3684210526315789,0.631578947368421
4894,Khevan Somasundram,0.0,1.0,1.0,0.0,1.0
4895,Khololwam Montsi,1.0,3.0,4.0,0.25,0.75
4896,Khumoun Sultanov,33.0,35.0,68.0,0.4852941176470588,0.5147058823529411
4897,Khuong Huynh,0.0,1.0,1.0,0.0,1.0
4898,Ki Su Jung,0.0,3.0,3.0,0.0,1.0
4899,Kiantki Thomas,0.0,5.0,5.0,0.0,1.0
4900,Kile Sherry,1.0,4.0,5.0,0.2,0.8
4901,Kim Tiilikainen,39.0,59.0,98.0,0.3979591836734694,0.6020408163265306
4902,Kim Warwick,7.0,6.0,13.0,0.5384615384615384,0.46153846153846156
4903,Kimmer Coppejans,234.0,196.0,430.0,0.5441860465116279,0.4558139534883721
4904,Kimmo Alkio,5.0,7.0,12.0,0.4166666666666667,0.5833333333333334
4905,Kimmo Hurme,0.0,5.0,5.0,0.0,1.0
4906,King Van Nostrand,1.0,1.0,2.0,0.5,0.5
4907,Kinsei Nakajima,0.0,1.0,1.0,0.0,1.0
4908,Kip Brady,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
4909,Kiran Nandkumar,0.0,2.0,2.0,0.0,1.0
4910,Kiranpal Pannu,0.0,2.0,2.0,0.0,1.0
4911,Kirati Siributwong,0.0,2.0,2.0,0.0,1.0
4912,Kirill Dmitriev,1.0,8.0,9.0,0.1111111111111111,0.8888888888888888
4913,Kirill Ivanov Smolensky,23.0,32.0,55.0,0.41818181818181815,0.5818181818181818
4914,Kirill Kasyanov,0.0,2.0,2.0,0.0,1.0
4915,Kirill Kivattsev,6.0,8.0,14.0,0.42857142857142855,0.5714285714285714
4916,Kirill Kolganov,0.0,1.0,1.0,0.0,1.0
4917,Kirill Komarov,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
4918,Kirill Lapushkin,0.0,1.0,1.0,0.0,1.0
4919,Kirill Saplin,1.0,3.0,4.0,0.25,0.75
4920,Kirk Haygarth,0.0,1.0,1.0,0.0,1.0
4921,Kiryl Harbatsiuk,0.0,1.0,1.0,0.0,1.0
4922,Kittipong Wachiramanowong,11.0,24.0,35.0,0.3142857142857143,0.6857142857142857
4923,Kittirat Kerdlaphee,0.0,1.0,1.0,0.0,1.0
4924,Kiyoshi Tanabe,3.0,5.0,8.0,0.375,0.625
4925,Kiyotaka Tachibana,0.0,3.0,3.0,0.0,1.0
4926,Kj Hippensteel,41.0,44.0,85.0,0.4823529411764706,0.5176470588235295
4927,Kj Weiss,0.0,12.0,12.0,0.0,1.0
4928,Kjell Johansson,13.0,6.0,19.0,0.6842105263157895,0.3157894736842105
4929,Klaus Eberhard,6.0,16.0,22.0,0.2727272727272727,0.7272727272727273
4930,Klaus Oberparleiter,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
4931,Klemen Nikolas,0.0,1.0,1.0,0.0,1.0
4932,Ko Suzuki,3.0,2.0,5.0,0.6,0.4
4933,Kobi Ziv,2.0,6.0,8.0,0.25,0.75
4934,Kody Pearson,0.0,1.0,1.0,0.0,1.0
4935,Koji Motomura,0.0,1.0,1.0,0.0,1.0
4936,Koki Matsunaga,0.0,4.0,4.0,0.0,1.0
4937,Komlavi Loglo,3.0,7.0,10.0,0.3,0.7
4938,Kong Pop Lertchai,0.0,5.0,5.0,0.0,1.0
4939,Konosuke Kiryu,0.0,1.0,1.0,0.0,1.0
4940,Konrad Schmid,0.0,1.0,1.0,0.0,1.0
4941,Konrad Zieba,0.0,1.0,1.0,0.0,1.0
4942,Konstantin Don Gruber,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
4943,Konstantin Kravchuk,290.0,247.0,537.0,0.5400372439478585,0.45996275605214154
4944,Konstantin Kremeshkov,0.0,2.0,2.0,0.0,1.0
4945,Konstantin Pugayev,2.0,2.0,4.0,0.5,0.5
4946,Konstantinos Economidis,117.01709401709401,107.00934579439252,224.0264398114865,0.5223360872741691,0.477663912725831
4947,Konstantinos Effraimoglou,0.0,2.0,2.0,0.0,1.0
4948,Kooros Ghasemi,1.0,1.0,2.0,0.5,0.5
4949,Koorosh Hashemian,0.0,1.0,1.0,0.0,1.0
4950,Koray Kirci,0.0,7.0,7.0,0.0,1.0
4951,Korey Lovett,0.0,2.0,2.0,0.0,1.0
4952,Korhan Ural Ates,0.0,1.0,1.0,0.0,1.0
4953,Kornel Bardoczky,21.0,36.0,57.0,0.3684210526315789,0.631578947368421
4954,Kostyantyn Dmytrenko,0.0,3.0,3.0,0.0,1.0
4955,Kotaro Miyachi,4.0,7.0,11.0,0.36363636363636365,0.6363636363636364
4956,Kouichi Sayama,1.0,3.0,4.0,0.25,0.75
4957,Kousuke Ogura,0.0,1.0,1.0,0.0,1.0
4958,Kovit Ratanaphet,0.0,1.0,1.0,0.0,1.0
4959,Krasimir Kolev,0.0,1.0,1.0,0.0,1.0
4960,Krassimir Lazarov,0.0,2.0,2.0,0.0,1.0
4961,Kreg Yingst,0.0,1.0,1.0,0.0,1.0
4962,Kresimir Ritz,0.0,2.0,2.0,0.0,1.0
4963,Kris Goossens,93.0,76.0,169.0,0.5502958579881657,0.44970414201183434
4964,Kris Nathan,0.0,3.0,3.0,0.0,1.0
4965,Krisjanis Stabins,0.0,1.0,1.0,0.0,1.0
4966,Krister Wedenby,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
4967,Kristian Capalik,15.0,28.0,43.0,0.3488372093023256,0.6511627906976745
4968,Kristian Lozan,2.0,5.0,7.0,0.2857142857142857,0.7142857142857143
4969,Kristian Pless,212.0,167.0,379.0,0.5593667546174143,0.44063324538258575
4970,Kristijan Mesaros,24.0,41.0,65.0,0.36923076923076925,0.6307692307692307
4971,Kristijan Mitrovski,0.0,2.0,2.0,0.0,1.0
4972,Kristjan Tamm,0.0,3.0,3.0,0.0,1.0
4973,Kristof Vliegen,140.01428571428573,83.01204819277109,223.02633390705682,0.6277926165106349,0.3722073834893651
4974,Krisztian Keresztes,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
4975,Krisztian Krocsko,0.0,1.0,1.0,0.0,1.0
4976,Krystian Pfeiffer,8.0,9.0,17.0,0.47058823529411764,0.5294117647058824
4977,Krystof Zapsky,0.0,1.0,1.0,0.0,1.0
4978,Krzysztof Kwinta,1.0,3.0,4.0,0.25,0.75
4979,Ku Keon Kang,0.0,2.0,2.0,0.0,1.0
4980,Kuan Yi Lee,14.0,17.0,31.0,0.45161290322580644,0.5483870967741935
4981,Kuatbek Abiyev,0.0,1.0,1.0,0.0,1.0
4982,Kunal Anand,3.0,5.0,8.0,0.375,0.625
4983,Kunj Majmudar,0.0,3.0,3.0,0.0,1.0
4984,Kurt Lechner,0.0,2.0,2.0,0.0,1.0
4985,Kurt Robinson,2.0,3.0,5.0,0.4,0.6
4986,Kurt Streeter,0.0,1.0,1.0,0.0,1.0
4987,Kush Bhardwaj,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
4988,Kushaan Nath,0.0,1.0,1.0,0.0,1.0
4989,Kuzey Cekirge,0.0,1.0,1.0,0.0,1.0
4990,Kyle Doppelt,0.0,1.0,1.0,0.0,1.0
4991,Kyle Edmund,98.0,41.0,139.0,0.7050359712230215,0.2949640287769784
4992,Kyle Kliegerman,0.0,3.0,3.0,0.0,1.0
4993,Kyle Rudman,0.0,1.0,1.0,0.0,1.0
4994,Kyle Seelig,4.0,6.0,10.0,0.4,0.6
4995,Kyrian Jacquet,18.0,20.0,38.0,0.47368421052631576,0.5263157894736842
4996,Kyrian Nwokedi,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
4997,Kyu Tae Im,66.0,76.0,142.0,0.4647887323943662,0.5352112676056338
4998,L Fernandez,0.0,1.0,1.0,0.0,1.0
4999,Ladislav Chramosta,8.0,18.0,26.0,0.3076923076923077,0.6923076923076923
5000,Ladislav Svarc,64.0,85.0,149.0,0.42953020134228187,0.5704697986577181
5001,Lado Chikhladze,1.0,4.0,5.0,0.2,0.8
5002,Laird Dunlop,1.0,3.0,4.0,0.25,0.75
5003,Lajos Levai,0.0,1.0,1.0,0.0,1.0
5004,Lakshit Sood,2.0,8.0,10.0,0.2,0.8
5005,Lamine Ouahab,128.0,119.0,247.0,0.5182186234817814,0.4817813765182186
5006,Lan Bale,40.0,54.0,94.0,0.425531914893617,0.574468085106383
5007,Lance Amaury Lage Castelan,0.0,1.0,1.0,0.0,1.0
5008,Lance Cohen,0.0,1.0,1.0,0.0,1.0
5009,Laneal Vaughn,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
5010,Larbi Rharnit,0.0,1.0,1.0,0.0,1.0
5011,Larry Barnett,0.0,1.0,1.0,0.0,1.0
5012,Larry Davidson,7.0,10.0,17.0,0.4117647058823529,0.5882352941176471
5013,Larry Gottfried,3.0,4.0,7.0,0.42857142857142855,0.5714285714285714
5014,Larry Katz,0.0,1.0,1.0,0.0,1.0
5015,Larry Loeb,6.0,5.0,11.0,0.5454545454545454,0.45454545454545453
5016,Larry Scott,8.0,15.0,23.0,0.34782608695652173,0.6521739130434783
5017,Larry Stefanki,34.0,20.0,54.0,0.6296296296296297,0.37037037037037035
5018,Larry Turville,0.0,1.0,1.0,0.0,1.0
5019,Lars Anders Wahlgren,61.0,72.0,133.0,0.45864661654135336,0.5413533834586466
5020,Lars Burgsmuller,223.0,179.0,402.0,0.554726368159204,0.44527363184079605
5021,Lars Elvstrom,2.0,2.0,4.0,0.5,0.5
5022,Lars Ewaldsen,1.0,1.0,2.0,0.5,0.5
5023,Lars Holmblad,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
5024,Lars Jonsson,92.0,86.0,178.0,0.5168539325842697,0.48314606741573035
5025,Lars Kirschner,2.0,3.0,5.0,0.4,0.6
5026,Lars Koslowski,67.0,61.0,128.0,0.5234375,0.4765625
5027,Lars Malmgren,1.0,3.0,4.0,0.25,0.75
5028,Lars Poerschke,9.0,10.0,19.0,0.47368421052631576,0.5263157894736842
5029,Lars Rehmann,49.0,52.0,101.0,0.48514851485148514,0.5148514851485149
5030,Lars Uebel,45.0,65.0,110.0,0.4090909090909091,0.5909090909090909
5031,Lars Zimmermann,0.0,1.0,1.0,0.0,1.0
5032,Laslo Djere,117.0,88.0,205.0,0.5707317073170731,0.4292682926829268
5033,Lassi Ketola,0.0,7.0,7.0,0.0,1.0
5034,Laszlo Fono,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
5035,Laszlo Markovits,1.0,3.0,4.0,0.25,0.75
5036,Laszlo Toth,0.0,8.0,8.0,0.0,1.0
5037,Laszlo Vago,0.0,2.0,2.0,0.0,1.0
5038,Laurence Matthews,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
5039,Laurence Tieleman,122.0,122.0,244.0,0.5,0.5
5040,Laurens Beke,0.0,1.0,1.0,0.0,1.0
5041,Laurens Deelstra,0.0,1.0,1.0,0.0,1.0
5042,Laurent Lokoli,44.0,57.0,101.0,0.43564356435643564,0.5643564356435643
5043,Laurent Malouli,0.0,1.0,1.0,0.0,1.0
5044,Laurent Orsini,0.0,2.0,2.0,0.0,1.0
5045,Laurent Prades,21.0,21.0,42.0,0.5,0.5
5046,Laurent Recouderc,132.0,141.0,273.0,0.4835164835164835,0.5164835164835165
5047,Laurent Rizzo,1.0,3.0,4.0,0.25,0.75
5048,Laurent Rochette,39.0,76.0,115.0,0.3391304347826087,0.6608695652173913
5049,Laurent Vigne,0.0,1.0,1.0,0.0,1.0
5050,Laurentiu Erlic,0.0,3.0,3.0,0.0,1.0
5051,Lauri Kiiski,8.0,14.0,22.0,0.36363636363636365,0.6363636363636364
5052,Laurie Warder,15.0,12.0,27.0,0.5555555555555556,0.4444444444444444
5053,Laurynas Grigelis,116.0,147.0,263.0,0.44106463878326996,0.55893536121673
5054,Lawrence Bataljin,3.0,8.0,11.0,0.2727272727272727,0.7272727272727273
5055,Lawrence Gunn,0.0,1.0,1.0,0.0,1.0
5056,Lawrence Hall,11.0,6.0,17.0,0.6470588235294118,0.35294117647058826
5057,Lawson Duncan,46.0,27.0,73.0,0.6301369863013698,0.3698630136986301
5058,Lazar Magdincev,4.0,13.0,17.0,0.23529411764705882,0.7647058823529411
5059,Lazaro Navarro,9.0,10.0,19.0,0.47368421052631576,0.5263157894736842
5060,Leander Lazaro,0.0,1.0,1.0,0.0,1.0
5061,Leander Paes,156.0,83.0,239.0,0.6527196652719666,0.3472803347280335
5062,Leandro Almeida,0.0,1.0,1.0,0.0,1.0
5063,Leandro Migani,10.0,27.0,37.0,0.2702702702702703,0.7297297297297297
5064,Leandro Ribeiro,0.0,1.0,1.0,0.0,1.0
5065,Leandro Riedi,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
5066,Leandro Rosa,1.0,3.0,4.0,0.25,0.75
5067,Leandro Savelli,1.0,1.0,2.0,0.5,0.5
5068,Leandro Serrano Sanz,0.0,1.0,1.0,0.0,1.0
5069,Lech Sidor,0.0,3.0,3.0,0.0,1.0
5070,Lee Childs,34.0,69.0,103.0,0.3300970873786408,0.6699029126213593
5071,Lee Pearson,1.0,4.0,5.0,0.2,0.8
5072,Lee Radovanovich,0.0,2.0,2.0,0.0,1.0
5073,Leevi Saatela,0.0,1.0,1.0,0.0,1.0
5074,Lefteris Alexiou,0.0,1.0,1.0,0.0,1.0
5075,Lei Gao,0.0,1.0,1.0,0.0,1.0
5076,Leif Berger,0.0,1.0,1.0,0.0,1.0
5077,Leif Shiras,53.0,32.0,85.0,0.6235294117647059,0.3764705882352941
5078,Leigh Holland,0.0,6.0,6.0,0.0,1.0
5079,Lennart Zynga,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
5080,Lennert Van Der Linden,6.0,7.0,13.0,0.46153846153846156,0.5384615384615384
5081,Lenny Hampel,34.0,29.0,63.0,0.5396825396825397,0.4603174603174603
5082,Lenoir Ramos,1.0,3.0,4.0,0.25,0.75
5083,Leny Mitjana,0.0,2.0,2.0,0.0,1.0
5084,Leo Borg,0.0,8.0,8.0,0.0,1.0
5085,Leo Bresson,0.0,1.0,1.0,0.0,1.0
5086,Leo Palin,59.0,45.0,104.0,0.5673076923076923,0.4326923076923077
5087,Leo Rosenberg,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
5088,Leon Frost,0.0,3.0,3.0,0.0,1.0
5089,Leon Hamui,0.0,1.0,1.0,0.0,1.0
5090,Leon Naude,4.0,4.0,8.0,0.5,0.5
5091,Leon Schutt,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
5092,Leon Vessels,0.0,1.0,1.0,0.0,1.0
5093,Leonard Gullan,0.0,2.0,2.0,0.0,1.0
5094,Leonard Von Hindte,0.0,2.0,2.0,0.0,1.0
5095,Leonardo Aboian,0.0,1.0,1.0,0.0,1.0
5096,Leonardo Azzaro,101.0,164.0060975609756,265.0060975609756,0.38112330595246313,0.6188766940475369
5097,Leonardo Civita Telles,0.0,1.0,1.0,0.0,1.0
5098,Leonardo Kirche,34.0,60.0,94.0,0.3617021276595745,0.6382978723404256
5099,Leonardo Lavalle,86.0,60.0,146.0,0.589041095890411,0.410958904109589
5100,Leonardo Mayer,244.0,149.0,393.0,0.6208651399491094,0.3791348600508906
5101,Leonardo Olguin,39.0,49.0204081632653,88.0204081632653,0.4430790632970091,0.5569209367029909
5102,Leonardo Pacchiarotti,0.0,1.0,1.0,0.0,1.0
5103,Leonardo Ramirez,0.0,1.0,1.0,0.0,1.0
5104,Leonardo Silva,0.0,1.0,1.0,0.0,1.0
5105,Leonardo Tavares,39.0,58.0,97.0,0.4020618556701031,0.5979381443298969
5106,Leopold Zima,0.0,5.0,5.0,0.0,1.0
5107,Leopoldino Pupo,0.0,1.0,1.0,0.0,1.0
5108,Leos Friedl,10.0,10.0,20.0,0.5,0.5
5109,Lesley Joseph,24.0,48.0,72.0,0.3333333333333333,0.6666666666666666
5110,Leslie Demiliani,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
5111,Lester Cook,59.0,83.0,142.0,0.4154929577464789,0.5845070422535211
5112,Lev Kazakov,0.0,1.0,1.0,0.0,1.0
5113,Levan Mamtadzhi,0.0,1.0,1.0,0.0,1.0
5114,Levan Vadachkoria,0.0,1.0,1.0,0.0,1.0
5115,Levar Harper Griffith,18.0,30.0,48.0,0.375,0.625
5116,Levente Baratosi,0.0,1.0,1.0,0.0,1.0
5117,Levente Godry,0.0,3.0,3.0,0.0,1.0
5118,Levente Nandori,0.0,1.0,1.0,0.0,1.0
5119,Lewie Lane,0.0,1.0,1.0,0.0,1.0
5120,Lewis Barnes,0.0,1.0,1.0,0.0,1.0
5121,Lewis Burton,2.0,5.0,7.0,0.2857142857142857,0.7142857142857143
5122,Lewis Denton,0.0,1.0,1.0,0.0,1.0
5123,Li Wie Tan,0.0,3.0,3.0,0.0,1.0
5124,Li Wu Zhang,0.0,1.0,1.0,0.0,1.0
5125,Liam Broady,194.0,170.0,364.0,0.532967032967033,0.46703296703296704
5126,Liam Caruana,33.0,29.0,62.0,0.532258064516129,0.46774193548387094
5127,Liam Draxl,7.0,13.0,20.0,0.35,0.65
5128,Liang Chi Huang,19.0,53.0,72.0,0.2638888888888889,0.7361111111111112
5129,Liang Yu Richard Lin,1.0,4.0,5.0,0.2,0.8
5130,Liberal Tome,0.0,1.0,1.0,0.0,1.0
5131,Libor Nemecek,58.0,65.0,123.0,0.4715447154471545,0.5284552845528455
5132,Libor Pimek,42.0,31.0,73.0,0.5753424657534246,0.4246575342465753
5133,Libor Salaba,1.0,3.0,4.0,0.25,0.75
5134,Lilian Marmousez,1.0,1.0,2.0,0.5,0.5
5135,Lindsay Rawstorne,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
5136,Ling Lu,0.0,2.0,2.0,0.0,1.0
5137,Linh Giang Trinh,0.0,2.0,2.0,0.0,1.0
5138,Linus Frost,2.0,3.0,5.0,0.4,0.6
5139,Lionel Barthez,36.0,47.0,83.0,0.43373493975903615,0.5662650602409639
5140,Lionel Mansour,0.0,1.0,1.0,0.0,1.0
5141,Lionel Noviski,10.0,18.0,28.0,0.35714285714285715,0.6428571428571429
5142,Lionel Roux,72.0,71.0,143.0,0.5034965034965035,0.4965034965034965
5143,Lior Dahan,22.0,31.0,53.0,0.41509433962264153,0.5849056603773585
5144,Lior Mor,41.0,43.0,84.0,0.4880952380952381,0.5119047619047619
5145,Lito Alvarez,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
5146,Ljubomir Celebic,7.0,9.0,16.0,0.4375,0.5625
5147,Llaurentiu Ady Gavrila,0.0,2.0,2.0,0.0,1.0
5148,Lleyton Hewitt,9.0,5.0,14.0,0.6428571428571429,0.35714285714285715
5149,Lloyd Bourne,32.0,27.0,59.0,0.5423728813559322,0.4576271186440678
5150,Lloyd Glasspool,63.0,66.0,129.0,0.4883720930232558,0.5116279069767442
5151,Lloyd Harris,108.0,64.0,172.0,0.627906976744186,0.37209302325581395
5152,Lofo Ramiaramanana,0.0,2.0,2.0,0.0,1.0
5153,Logan Mackenzie,1.0,1.0,2.0,0.5,0.5
5154,Logan Smith,5.0,5.0,10.0,0.5,0.5
5155,Loic Courteau,13.0,32.0,45.0,0.28888888888888886,0.7111111111111111
5156,Loic Perret,3.0,9.0,12.0,0.25,0.75
5157,Long Chen,0.0,4.0,4.0,0.0,1.0
5158,Long Phan,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
5159,Lorenzo Abbruciati,0.0,2.0,2.0,0.0,1.0
5160,Lorenzo Angelini,0.0,1.0,1.0,0.0,1.0
5161,Lorenzo Bocchi,0.0,2.0,2.0,0.0,1.0
5162,Lorenzo Camilli,0.0,1.0,1.0,0.0,1.0
5163,Lorenzo Cava,0.0,2.0,2.0,0.0,1.0
5164,Lorenzo Claverie,0.0,4.0,4.0,0.0,1.0
5165,Lorenzo Corioni,0.0,1.0,1.0,0.0,1.0
5166,Lorenzo Di Maro,0.0,1.0,1.0,0.0,1.0
5167,Lorenzo Fargas,5.0,9.0,14.0,0.35714285714285715,0.6428571428571429
