,player_name,win,lost,match_played,total_win_percentage,total_lost_percentage
2520,Karen Khachanov,167.0,129.0,296.0,0.5641891891891891,0.4358108108108108
2521,Karim Alami,143.0,179.0,322.0,0.4440993788819876,0.5559006211180124
2522,Karim Hossam,0.0,1.0,1.0,0.0,1.0
2523,Karim Maamoun,0.0,1.0,1.0,0.0,1.0
2524,Karl Coombes,2.0,10.0,12.0,0.16666666666666666,0.8333333333333334
2525,Karl Fichtel,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
2526,Karl Meiler,242.0,185.0,427.0,0.5667447306791569,0.4332552693208431
2527,Karl Richter,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
2528,Karlis Lejnieks,1.0,1.0,2.0,0.5,0.5
2529,Karol Beck,60.0,110.0,170.0,0.35294117647058826,0.6470588235294118
2530,Karol Kucera,270.0,234.0,504.0,0.5357142857142857,0.4642857142857143
2531,Karsten Braasch,68.0,96.01041666666666,164.01041666666666,0.41460781200381075,0.5853921879961892
2532,Karsten Schulz,1.0,1.0,2.0,0.5,0.5
2533,Kazumi Yanagihara,0.0,1.0,1.0,0.0,1.0
2534,Kazuya Morita,0.0,2.0,2.0,0.0,1.0
2535,Kehinde Ajayi,0.0,1.0,1.0,0.0,1.0
2536,Kei Nishikori,417.0,214.0,631.0,0.6608557844690967,0.33914421553090335
2537,Keishiro Yanagi,0.0,10.0,10.0,0.0,1.0
2538,Keith Arejo,0.0,1.0,1.0,0.0,1.0
2539,Keith Bardellini,0.0,1.0,1.0,0.0,1.0
2540,Keith Begley,0.0,1.0,1.0,0.0,1.0
2541,Keith Brebnor,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
2542,Keith Carpenter,1.0,11.0,12.0,0.08333333333333333,0.9166666666666666
2543,Keith Diepraam,9.222222222222221,11.09090909090909,20.31313131313131,0.4540029835902536,0.5459970164097464
2544,Keith Evans,2.0,7.0,9.0,0.2222222222222222,0.7777777777777778
2545,Keith Gilbert,0.0,1.0,1.0,0.0,1.0
2546,Keith Hancock,6.0,13.0,19.0,0.3157894736842105,0.6842105263157895
2547,Keith Reynolds,0.0,1.0,1.0,0.0,1.0
2548,Keith Richardson,18.0,43.0,61.0,0.29508196721311475,0.7049180327868853
2549,Keith Stoneman,0.0,2.0,2.0,0.0,1.0
2550,Keith Watson,0.0,1.0,1.0,0.0,1.0
2551,Keith Wooldridge,2.0,7.0,9.0,0.2222222222222222,0.7777777777777778
2552,Kelly Evernden,122.0,130.0,252.0,0.48412698412698413,0.5158730158730159
2553,Kelly Jones,49.0,84.0,133.0,0.3684210526315789,0.631578947368421
2554,Kelvin Belcher,4.0,9.0,13.0,0.3076923076923077,0.6923076923076923
2555,Ken Barton,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
2556,Ken Binns,3.0,3.0,6.0,0.5,0.5
2557,Ken Flach,52.0,80.0,132.0,0.3939393939393939,0.6060606060606061
2558,Ken Fletcher,7.0,7.0,14.0,0.5,0.5
2559,Ken Hiskins,0.0,1.0,1.0,0.0,1.0
2560,Ken Kelleher,0.0,1.0,1.0,0.0,1.0
2561,Ken Rosewall,506.0,171.0,677.0,0.7474150664697193,0.25258493353028066
2562,Ken Stuart,3.0,11.0,14.0,0.21428571428571427,0.7857142857142857
2563,Ken Weatherley,0.0,4.0,4.0,0.0,1.0
2564,Kenichi Hirai,8.25,33.09090909090909,41.34090909090909,0.19956019791094007,0.80043980208906
2565,Kenichi Kiyomiya,0.0,1.0,1.0,0.0,1.0
2566,Kenneth Andersson,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
2567,Kenneth Carlsen,241.0,275.0,516.0,0.46705426356589147,0.5329457364341085
2568,Kenneth McMillan,2.0,23.0,25.0,0.08,0.92
2569,Kenneth Reid,2.0,6.0,8.0,0.25,0.75
2570,Kenneth Tsui,1.0,1.0,2.0,0.5,0.5
2571,Kenny De Schepper,27.0,61.0,88.0,0.3068181818181818,0.6931818181818182
2572,Kenny Smith,0.0,2.0,2.0,0.0,1.0
2573,Kenny Thorne,14.0,38.0,52.0,0.2692307692307692,0.7307692307692307
2574,Kent Carlsson,156.03846153846155,57.05263157894737,213.09109311740892,0.7322617724453058,0.26773822755469423
2575,Kent Kinnear,9.0,22.0,31.0,0.2903225806451613,0.7096774193548387
2576,Kentaro Masuda,0.0,6.0,6.0,0.0,1.0
2577,Kento Takeuchi,0.0,1.0,1.0,0.0,1.0
2578,Kenzo Ukon,0.0,1.0,1.0,0.0,1.0
2579,Kenzo Ukon U004,0.0,1.0,1.0,0.0,1.0
2580,Kevin Anderson,347.0,246.0,593.0,0.5851602023608768,0.4148397976391231
2581,Kevin Curren,340.0,240.0,580.0,0.5862068965517241,0.41379310344827586
2582,Kevin Kerns,1.0,3.0,4.0,0.25,0.75
2583,Kevin Kim,44.0,97.0,141.0,0.3120567375886525,0.6879432624113475
2584,Kevin King,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571
2585,Kevin Krawietz,1.0,4.0,5.0,0.2,0.8
2586,Kevin Long,0.0,2.0,2.0,0.0,1.0
2587,Kevin Mccollum,0.0,1.0,1.0,0.0,1.0
2588,Kevin Menton,1.0,3.0,4.0,0.25,0.75
2589,Kevin Moir,3.0,10.0,13.0,0.23076923076923078,0.7692307692307693
2590,Kevin Ullyett,18.0,30.0,48.0,0.375,0.625
2591,Khaled Baligh,0.0,1.0,1.0,0.0,1.0
2592,Khalid Outaleb,0.0,1.0,1.0,0.0,1.0
2593,Kim Tiilikainen,0.0,4.0,4.0,0.0,1.0
2594,Kim Warwick,284.0105633802817,270.0111111111111,554.0216744913928,0.5126343904162437,0.4873656095837564
2595,Kimmer Coppejans,0.0,11.0,11.0,0.0,1.0
2596,King Van Nostrand,0.0,1.0,1.0,0.0,1.0
2597,Kirill Ivanov Smolensky,0.0,4.0,4.0,0.0,1.0
2598,Kirk Watson,0.0,1.0,1.0,0.0,1.0
2599,Kittipong Wachiramanowong,0.0,3.0,3.0,0.0,1.0
2600,Kiyoshi Miyanami,0.0,1.0,1.0,0.0,1.0
2601,Kiyoshi Tanabe,4.0,12.083333333333332,16.083333333333332,0.24870466321243526,0.7512953367875648
2602,Kiyoski Tanabe,4.0,13.0,17.0,0.23529411764705882,0.7647058823529411
2603,Kiyotaka Tachibana,0.0,2.0,2.0,0.0,1.0
2604,Kj Hippensteel,1.0,3.0,4.0,0.25,0.75
2605,Kjell Johansson,113.00884955752213,138.0072463768116,251.01609593433372,0.450205589951831,0.549794410048169
2606,Klaus Eberhard,53.0188679245283,72.02777777777777,125.04664570230608,0.42399272388919856,0.5760072761108014
2607,Koji Watanabe,7.0,16.0,23.0,0.30434782608695654,0.6956521739130435
2608,Komlavi Loglo,0.0,1.0,1.0,0.0,1.0
2609,Konstantin Don Gruber,0.0,1.0,1.0,0.0,1.0
2610,Konstantin Kravchuk,7.0,25.0,32.0,0.21875,0.78125
2611,Konstantin Pugayev,3.0,3.0,6.0,0.5,0.5
2612,Konstantinos Economidis,1.0,13.0,14.0,0.07142857142857142,0.9285714285714286
2613,Kosti Killa,0.0,1.0,1.0,0.0,1.0
2614,Kotaro Miyachi,4.0,4.0,8.0,0.5,0.5
2615,Kouichi Sayama,0.0,1.0,1.0,0.0,1.0
2616,Kris Goossens,10.0,28.0,38.0,0.2631578947368421,0.7368421052631579
2617,Krister Wedenby,0.0,1.0,1.0,0.0,1.0
2618,Kristian Capalik,3.0,5.0,8.0,0.375,0.625
2619,Kristian Pless,44.0,82.0,126.0,0.3492063492063492,0.6507936507936508
2620,Kristijan Mesaros,0.0,1.0,1.0,0.0,1.0
2621,Kristof Vliegen,83.0,117.0,200.0,0.415,0.585
2622,Krystian Pfeiffer,0.0,1.0,1.0,0.0,1.0
2623,Ks Leung,0.0,1.0,1.0,0.0,1.0
2624,Kunio Tsukamoto,1.0,1.0,2.0,0.5,0.5
2625,Kyle Edmund,112.0,111.0,223.0,0.5022421524663677,0.4977578475336323
2626,Kyoichi Sakamoto,0.0,1.0,1.0,0.0,1.0
2627,Kyu Tae Im,0.0,1.0,1.0,0.0,1.0
2628,L B Taylor,1.0,1.0,2.0,0.5,0.5
2629,L Cousins,0.0,1.0,1.0,0.0,1.0
2630,L Kroll,0.0,1.0,1.0,0.0,1.0
2631,L Maeso,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
2632,L Palman,0.0,1.0,1.0,0.0,1.0
2633,L Ploughman,0.0,1.0,1.0,0.0,1.0
2634,L Turner,0.0,1.0,1.0,0.0,1.0
2635,L Weatherhog,0.0,1.0,1.0,0.0,1.0
2636,Ladislav Svarc,0.0,2.0,2.0,0.0,1.0
2637,Laird Dunlop,0.0,1.0,1.0,0.0,1.0
2638,Lajos Levai,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
2639,Lamar Roemer,0.0,1.0,1.0,0.0,1.0
2640,Lamine Ouahab,5.0,11.0,16.0,0.3125,0.6875
2641,Lan Bale,2.0,3.0,5.0,0.4,0.6
2642,Lance Lumsden,0.0,8.0,8.0,0.0,1.0
2643,Larbi Rharnit,0.0,1.0,1.0,0.0,1.0
2644,Larry Collins,0.0,2.0,2.0,0.0,1.0
2645,Larry Cousins,0.0,1.0,1.0,0.0,1.0
2646,Larry Davidson,0.0,2.0,2.0,0.0,1.0
2647,Larry Dodge,0.0,1.0,1.0,0.0,1.0
2648,Larry Gottfried,5.0,16.0,21.0,0.23809523809523808,0.7619047619047619
2649,Larry Loeb,1.0,1.0,2.0,0.5,0.5
2650,Larry Miller,0.0,1.0,1.0,0.0,1.0
2651,Larry Moody,0.0,1.0,1.0,0.0,1.0
2652,Larry Nagler,1.0,4.0,5.0,0.2,0.8
2653,Larry Parker,1.0,3.0,4.0,0.25,0.75
2654,Larry Rolle,0.0,1.0,1.0,0.0,1.0
2655,Larry Scott,1.0,18.0,19.0,0.05263157894736842,0.9473684210526315
2656,Larry Stefanki,53.0,87.0,140.0,0.37857142857142856,0.6214285714285714
2657,Larry Turville,6.0,14.0,20.0,0.3,0.7
2658,Lars Anders Wahlgren,23.0,50.0,73.0,0.3150684931506849,0.684931506849315
2659,Lars Burgsmuller,89.0,150.0,239.0,0.3723849372384937,0.6276150627615062
2660,Lars Elvstrom,6.0,13.076923076923077,19.076923076923077,0.31451612903225806,0.6854838709677419
2661,Lars Jonsson,86.01162790697674,132.0151515151515,218.02677942212824,0.39450029090438943,0.6054997090956106
2662,Lars Koslowski,17.0,28.0,45.0,0.37777777777777777,0.6222222222222222
2663,Lars Olander,3.0,5.0,8.0,0.375,0.625
2664,Lars Poerschke,0.0,2.0,2.0,0.0,1.0
2665,Lars Rehmann,16.0,21.047619047619047,37.04761904761905,0.43187660668380456,0.5681233933161953
2666,Lars Samuelson,0.0,3.0,3.0,0.0,1.0
2667,Lars Uebel,0.0,1.0,1.0,0.0,1.0
2668,Laslo Djere,75.0,80.0,155.0,0.4838709677419355,0.5161290322580645
2669,Laszlo Markovits,0.0,1.0,1.0,0.0,1.0
2670,Laurence Tieleman,41.0,61.0,102.0,0.4019607843137255,0.5980392156862745
2671,Laurent Lokoli,0.0,5.0,5.0,0.0,1.0
2672,Laurent Prades,4.0,9.0,13.0,0.3076923076923077,0.6923076923076923
2673,Laurent Recouderc,3.0,12.0,15.0,0.2,0.8
2674,Laurie Warder,5.0,16.0,21.0,0.23809523809523808,0.7619047619047619
2675,Laurynas Grigelis,0.0,1.0,1.0,0.0,1.0
2676,Lawrence Awopegba,0.0,2.0,2.0,0.0,1.0
2677,Lawrence Hall,2.0,5.2,7.2,0.2777777777777778,0.7222222222222222
2678,Lawson Duncan,105.0,110.0,215.0,0.4883720930232558,0.5116279069767442
2679,Leander Paes,53.0,77.0,130.0,0.4076923076923077,0.5923076923076923
2680,Leandro Riedi,0.0,1.0,1.0,0.0,1.0
2681,Lee Childs,2.0,8.0,10.0,0.2,0.8
2682,Lee Langstroth,0.0,2.0,2.0,0.0,1.0
2683,Lee Merry,0.0,1.0,1.0,0.0,1.0
2684,Leif Johansson,13.0,17.0,30.0,0.43333333333333335,0.5666666666666667
2685,Leif Shiras,71.0,103.0,174.0,0.40804597701149425,0.5919540229885057
2686,Leighton Alfred,0.0,1.0,1.0,0.0,1.0
2687,Lennart Bergelin,0.0,2.0,2.0,0.0,1.0
2688,Lenny Schloss,5.0,24.0,29.0,0.1724137931034483,0.8275862068965517
2689,Leo Borg,0.0,1.0,1.0,0.0,1.0
2690,Leo Palin,29.06896551724138,60.03333333333333,89.10229885057471,0.3262425985887331,0.6737574014112669
2691,Leo Rolle,0.0,2.0,2.0,0.0,1.0
2692,Leon Naude,1.0,1.0,2.0,0.5,0.5
2693,Leonardo Azzaro,0.0,3.0,3.0,0.0,1.0
2694,Leonardo Lavalle,64.0,98.0,162.0,0.3950617283950617,0.6049382716049383
2695,Leonardo Mayer,169.0,194.0,363.0,0.465564738292011,0.5344352617079889
2696,Leonardo Olguin,0.0,1.0,1.0,0.0,1.0
2697,Leonardo Tavares,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
2698,Leonzio Collas,0.0,1.0,1.0,0.0,1.0
2699,Leos Friedl,3.0,5.0,8.0,0.375,0.625
2700,Les Nicholson,0.0,1.0,1.0,0.0,1.0
2701,Leslie Dodson,0.0,1.0,1.0,0.0,1.0
2702,Lester Brown,0.0,1.0,1.0,0.0,1.0
2703,Lester Cook,0.0,1.0,1.0,0.0,1.0
2704,Lester Sack,4.0,4.0,8.0,0.5,0.5
2705,Levar Harper Griffith,0.0,2.0,2.0,0.0,1.0
2706,Lew Gerrard,0.0,2.0,2.0,0.0,1.0
2707,Lew Hoad,23.0,22.0,45.0,0.5111111111111111,0.4888888888888889
2708,Lewis Sylvester,5.0,5.0,10.0,0.5,0.5
2709,Li Tu,0.0,2.0,2.0,0.0,1.0
2710,Liam Broady,9.0,15.0,24.0,0.375,0.625
2711,Liam Caruana,0.0,4.0,4.0,0.0,1.0
2712,Libor Nemecek,11.0,20.0,31.0,0.3548387096774194,0.6451612903225806
2713,Libor Pimek,124.0,119.01680672268907,243.01680672268907,0.5102527749922197,0.48974722500778034
2714,Lindsay Murphy,0.0,1.0,1.0,0.0,1.0
2715,Ling Fong,0.0,1.0,1.0,0.0,1.0
2716,Lionel Barthez,4.0,11.0,15.0,0.26666666666666666,0.7333333333333333
2717,Lionel Roux,76.0,116.0,192.0,0.3958333333333333,0.6041666666666666
2718,Lior Mor,0.0,2.0,2.0,0.0,1.0
2719,Lito Alvarez,46.108695652173914,119.03361344537815,165.14230909755207,0.2792058310444043,0.7207941689555957
2720,Liu Shuhua,0.0,1.0,1.0,0.0,1.0
2721,Lleyton Hewitt,577.0,250.0,827.0,0.6977025392986699,0.3022974607013301
2722,Lloyd Bourne,68.0,91.0,159.0,0.4276729559748428,0.5723270440251572
2723,Lloyd Harris,49.0,51.0,100.0,0.49,0.51
2724,Loic Courteau,21.0,33.0,54.0,0.3888888888888889,0.6111111111111112
2725,Lorenzo Fargas,1.0,13.076923076923077,14.076923076923077,0.07103825136612021,0.9289617486338798
2726,Lorenzo Giustino,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571
2727,Lorenzo Manta,10.0,26.0,36.0,0.2777777777777778,0.7222222222222222
2728,Lorenzo Musetti,26.0,25.0,51.0,0.5098039215686274,0.49019607843137253
2729,Lorenzo Sonego,65.0,67.0,132.0,0.49242424242424243,0.5075757575757576
2730,Lorenzo Soriano,0.0,6.0,6.0,0.0,1.0
2731,Lornie Kuhle,0.0,1.0,1.0,0.0,1.0
2732,Lothar Lanz,0.0,3.0,3.0,0.0,1.0
2733,Lothar Pawlik,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
2734,Lou Monte,0.0,1.0,1.0,0.0,1.0
2735,Louis Gloria,5.0,19.0,24.0,0.20833333333333334,0.7916666666666666
2736,Louis Hsu,0.0,1.0,1.0,0.0,1.0
2737,Louis Pretorius,1.0,1.0,2.0,0.5,0.5
2738,Louis Wessels,1.0,1.0,2.0,0.5,0.5
2739,Louk Sanders,47.12765957446808,78.1025641025641,125.23022367703219,0.37632815937476854,0.6236718406252314
2740,Louk Sorensen,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
2741,Lovro Zovko,2.0,11.0,13.0,0.15384615384615385,0.8461538461538461
2742,Luca Bottazzi,5.0,14.0,19.0,0.2631578947368421,0.7368421052631579
2743,Luca Gasparini,0.0,1.0,1.0,0.0,1.0
2744,Luca Nardi,0.0,1.0,1.0,0.0,1.0
2745,Luca Vanni,5.0,18.0,23.0,0.21739130434782608,0.782608695652174
2746,Lucas Arnold Ker,19.0,30.0,49.0,0.3877551020408163,0.6122448979591837
2747,Lucas Catarina,0.0,3.0,3.0,0.0,1.0
2748,Lucas Gomez,0.0,6.0,6.0,0.0,1.0
2749,Lucas Miedler,0.0,3.0,3.0,0.0,1.0
2750,Lucas Pouille,130.0,118.0,248.0,0.5241935483870968,0.47580645161290325
2751,Ludovic Walter,0.0,1.0,1.0,0.0,1.0
2752,Luis Adrian Morejon,10.0,20.0,30.0,0.3333333333333333,0.6666666666666666
2753,Luis Alberto Ayala,1.0,1.0,2.0,0.5,0.5
2754,Luis Augusto Garcia,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
2755,Luis Ayala,15.0,18.0,33.0,0.45454545454545453,0.5454545454545454
2756,Luis Baraldi,0.0,4.0,4.0,0.0,1.0
2757,Luis Borfiga,0.0,4.0,4.0,0.0,1.0
2758,Luis Bruguera,3.0,13.0,16.0,0.1875,0.8125
2759,Luis Felipe Tavares,5.0,12.0,17.0,0.29411764705882354,0.7058823529411765
2760,Luis Garcia,0.0,1.0,1.0,0.0,1.0
2761,Luis Herrera,43.0,67.0,110.0,0.39090909090909093,0.6090909090909091
2762,Luis Horna,113.0,140.0,253.0,0.44664031620553357,0.5533596837944664
2763,Luis Lobo,2.0,2.0,4.0,0.5,0.5
2764,Luis Moreira,0.0,1.0,1.0,0.0,1.0
2765,Luis Patino,0.0,1.0,1.0,0.0,1.0
2766,Luis Riba,0.0,2.0,2.0,0.0,1.0
2767,Luis Rojas,0.0,1.0,1.0,0.0,1.0
2768,Luiz Flor,0.0,1.0,1.0,0.0,1.0
2769,Luiz Mattar,176.0,163.0,339.0,0.5191740412979351,0.4808259587020649
2770,Luka Belic,0.0,3.0,3.0,0.0,1.0
2771,Luka Gregorc,6.0,7.0,13.0,0.46153846153846156,0.5384615384615384
2772,Lukas Dlouhy,20.0,49.0,69.0,0.2898550724637681,0.7101449275362319
2773,Lukas Klein,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
2774,Lukas Lacko,81.0,135.0,216.0,0.375,0.625
2775,Lukas Neumayer,0.0,1.0,1.0,0.0,1.0
2776,Lukas Rosol,110.0,148.0,258.0,0.4263565891472868,0.5736434108527132
2777,Lukas Thomas,0.0,1.0,1.0,0.0,1.0
2778,Lukasz Kubot,82.0,120.0,202.0,0.40594059405940597,0.594059405940594
2779,Luke Bourgeois,0.0,2.0,2.0,0.0,1.0
2780,Luke Jensen,12.0,43.0,55.0,0.21818181818181817,0.7818181818181819
2781,Luke Milligan,3.0,7.0,10.0,0.3,0.7
2782,Luke Saville,2.0,7.0,9.0,0.2222222222222222,0.7777777777777778
2783,Luke Smith,2.0,5.0,7.0,0.2857142857142857,0.7142857142857143
2784,M Arenzon,0.0,1.0,1.0,0.0,1.0
2785,M Bonner,0.0,1.0,1.0,0.0,1.0
2786,M Borgener,1.0,1.0,2.0,0.5,0.5
2787,M Cano,0.0,2.0,2.0,0.0,1.0
2788,M Fallas,0.0,1.0,1.0,0.0,1.0
2789,M Fuster,0.0,1.0,1.0,0.0,1.0
2790,M Harner,0.0,1.0,1.0,0.0,1.0
2791,M J R Hales,0.0,1.0,1.0,0.0,1.0
2792,M Laimina,1.0,1.0,2.0,0.5,0.5
2793,M Lorenzo,1.0,1.0,2.0,0.5,0.5
2794,M M Griffiths,0.0,1.0,1.0,0.0,1.0
2795,M Marchment,0.0,1.0,1.0,0.0,1.0
2796,M Munoz,0.0,1.0,1.0,0.0,1.0
2797,M Patterson,0.0,1.0,1.0,0.0,1.0
2798,M S Palmer,0.0,1.0,1.0,0.0,1.0
2799,M Williams,0.0,1.0,1.0,0.0,1.0
2800,Ma Ilahi,1.0,1.0,2.0,0.5,0.5
2801,Mac Clafin,0.0,1.0,1.0,0.0,1.0
2802,Mackenzie Mcdonald,41.0,56.0,97.0,0.422680412371134,0.5773195876288659
2803,Madhusudhan Nair,0.0,1.0,1.0,0.0,1.0
2804,Magnus Gustafsson,405.0320987654321,257.011673151751,662.0437719171831,0.6117905128727632,0.3882094871272368
2805,Magnus Larsson,301.0,225.0,526.0,0.5722433460076045,0.42775665399239543
2806,Magnus Nilsson,1.0,1.0,2.0,0.5,0.5
2807,Magnus Norman,239.0,171.0,410.0,0.5829268292682926,0.4170731707317073
2808,Magnus Tideman,14.0,35.028571428571425,49.028571428571425,0.2855477855477856,0.7144522144522144
2809,Magnus Zeile,0.0,2.0,2.0,0.0,1.0
2810,Mahesh Bhupathi,2.0,14.0,16.0,0.125,0.875
2811,Mahmoud Nader Al Baloushi,0.0,1.0,1.0,0.0,1.0
2812,Mal Anderson,66.01515151515152,47.02127659574468,113.0364281108962,0.5840166096754782,0.4159833903245218
2813,Malcolm Allen,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
2814,Malcolm Elley,0.0,1.0,1.0,0.0,1.0
2815,Malek Jaziri,83.0,132.0,215.0,0.386046511627907,0.6139534883720931
2816,Malivai Washington,248.0,183.0,431.0,0.5754060324825986,0.4245939675174014
2817,Manlio Bartoni,0.0,2.0,2.0,0.0,1.0
2818,Mansour Bahrami,22.0,46.0,68.0,0.3235294117647059,0.6764705882352942
2819,Manuel Diaz,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
2820,Manuel Gallardo,0.0,1.0,1.0,0.0,1.0
2821,Manuel Orantes,670.0,270.0,940.0,0.7127659574468085,0.2872340425531915
2822,Manuel Rodriguez,0.0,2.0,2.0,0.0,1.0
2823,Manuel Ruiz,0.0,2.0,2.0,0.0,1.0
2824,Manuel Sanchez,0.0,2.0,2.0,0.0,1.0
2825,Manuel Santana,70.02857142857144,39.02564102564102,109.05421245421246,0.6421445797701181,0.3578554202298819
2826,Manuel Tolentino,0.0,1.0,1.0,0.0,1.0
2827,Manuel Valleramos,0.0,1.0,1.0,0.0,1.0
2828,Mao Xin Gong,0.0,4.0,4.0,0.0,1.0
2829,Marat Safin,403.0,254.0,657.0,0.6133942161339422,0.3866057838660578
2830,Marc Albert,0.0,4.25,4.25,0.0,1.0
2831,Marc Andrea Huesler,5.0,6.0,11.0,0.45454545454545453,0.5454545454545454
2832,Marc Bolle,0.0,1.0,1.0,0.0,1.0
2833,Marc Flur,38.0,63.0,101.0,0.37623762376237624,0.6237623762376238
2834,Marc Fornell Mestres,0.0,1.0,1.0,0.0,1.0
2835,Marc Gicquel,92.0,113.0,205.0,0.44878048780487806,0.551219512195122
2836,Marc Kevin Goellner,152.01315789473685,189.015873015873,341.0290309106099,0.44574843815740234,0.5542515618425976
2837,Marc Kimmich,0.0,3.0,3.0,0.0,1.0
2838,Marc Krippendorf,0.0,1.0,1.0,0.0,1.0
2839,Marc Lopez,21.0,31.0,52.0,0.40384615384615385,0.5961538461538461
2840,Marc Polmans,5.0,14.0,19.0,0.2631578947368421,0.7368421052631579
2841,Marc Rosset,410.0048780487805,343.00583090379007,753.0107089525706,0.5444874464256858,0.45551255357431414
2842,Marcel Freeman,53.0,87.0,140.0,0.37857142857142856,0.6214285714285714
2843,Marcel Granollers,201.0,249.0,450.0,0.44666666666666666,0.5533333333333333
2844,Marcel Van Der Merwe,0.0,2.0,2.0,0.0,1.0
2845,Marcello Bassanelli,0.0,1.0,1.0,0.0,1.0
2846,Marcello Craca,11.0,23.0,34.0,0.3235294117647059,0.6764705882352942
2847,Marcello Lara,54.05555555555556,106.01886792452831,160.07442348008385,0.33769014674777853,0.6623098532522216
2848,Marcelo Arevalo,0.0,2.0,2.0,0.0,1.0
2849,Marcelo Charpentier,8.0,24.0,32.0,0.25,0.75
2850,Marcelo Demoliner,1.0,1.0,2.0,0.5,0.5
2851,Marcelo Filippini,218.00917431192659,230.01739130434783,448.0265656162744,0.48659876677635894,0.5134012332236411
2852,Marcelo Grassi,0.0,1.0,1.0,0.0,1.0
2853,Marcelo Hennemann,6.0,10.0,16.0,0.375,0.625
2854,Marcelo Ingaramo,33.0,52.0,85.0,0.38823529411764707,0.611764705882353
2855,Marcelo Rios,368.00815217391306,185.0054054054054,553.0135575793184,0.6654595481976585,0.33454045180234154
2856,Marcelo Saliola,3.0,3.0,6.0,0.5,0.5
2857,Marcin Matkowski,0.0,2.0,2.0,0.0,1.0
2858,Marcio Carlsson,5.0,8.0,13.0,0.38461538461538464,0.6153846153846154
2859,Marco Alciati,3.0,8.0,11.0,0.2727272727272727,0.7272727272727273
2860,Marco Armellini,4.0,3.0,7.0,0.5714285714285714,0.42857142857142855
2861,Marco Bellini,0.0,2.0,2.0,0.0,1.0
2862,Marco Cacopardo,0.0,1.0,1.0,0.0,1.0
2863,Marco Cecchinato,64.0,105.0,169.0,0.378698224852071,0.621301775147929
2864,Marco Chiudinelli,44.0,85.0,129.0,0.34108527131782945,0.6589147286821705
2865,Marco Consolini,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
2866,Marco Crugnola,0.0,3.0,3.0,0.0,1.0
2867,Marco Filippeschi,0.0,4.0,4.0,0.0,1.0
2868,Marco Gilardelli,0.0,4.0,4.0,0.0,1.0
2869,Marco Gudino,0.0,1.0,1.0,0.0,1.0
2870,Marco Meneschincheri,2.0,12.0,14.0,0.14285714285714285,0.8571428571428571
2871,Marco Mirnegg,0.0,1.0,1.0,0.0,1.0
2872,Marco Morales,0.0,1.0,1.0,0.0,1.0
2873,Marco Osorio,0.0,1.0,1.0,0.0,1.0
2874,Marco Trungelliti,13.0,17.0,30.0,0.43333333333333335,0.5666666666666667
2875,Marcos Aurelio Gorriz,38.0,78.0,116.0,0.3275862068965517,0.6724137931034483
2876,Marcos Baghdatis,327.0,274.0,601.0,0.5440931780366056,0.4559068219633943
2877,Marcos Daniel,20.0,64.0,84.0,0.23809523809523808,0.7619047619047619
2878,Marcos Giron,35.0,36.0,71.0,0.49295774647887325,0.5070422535211268
2879,Marcos Hocevar,80.0,94.0,174.0,0.45977011494252873,0.5402298850574713
2880,Marcos Ondruska,106.00943396226415,138.0072463768116,244.01668033907575,0.4344351944094876,0.5655648055905125
2881,Marcos Perez Hubert,0.0,1.0,1.0,0.0,1.0
2882,Marcus Hilpert,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
2883,Marcus Kramer,0.0,1.0,1.0,0.0,1.0
2884,Marcus Sarstrand,1.0,3.0,4.0,0.25,0.75
2885,Marcus Willis,1.0,1.0,2.0,0.5,0.5
2886,Mardy Fish,296.0,215.0,511.0,0.5792563600782779,0.4207436399217221
2887,Marian Laudin,1.0,4.75,5.75,0.17391304347826086,0.8260869565217391
2888,Marian Vajda,120.01666666666667,152.01315789473685,272.02982456140353,0.4411893690707288,0.5588106309292712
2889,Mariano Albert Ferrando,0.0,1.0,1.0,0.0,1.0
2890,Mariano Delfino,0.0,1.0,1.0,0.0,1.0
2891,Mariano Hood,4.0,7.0,11.0,0.36363636363636365,0.6363636363636364
2892,Mariano Puerta,123.0,117.0,240.0,0.5125,0.4875
2893,Mariano Zabaleta,202.0,209.0,411.0,0.49148418491484186,0.5085158150851582
2894,Marin Cilic,519.0,294.0,813.0,0.6383763837638377,0.36162361623616235
2895,Marinko Matosevic,62.0,93.0,155.0,0.4,0.6
2896,Mario Ancic,195.0,125.0,320.0,0.609375,0.390625
